po_id,supplier_id,product_id,department,order_date,promised_date,actual_delivery_date,ordered_qty,received_qty,ordered_cost,on_time_flag,in_full_flag,otif_flag
PO01206,SUP06,SKU0035,Home & Textiles,2025-05-12,2025-06-09,2025-06-15,77,75,580.58,False,True,False
PO01207,SUP06,SKU0035,Home & Textiles,2025-06-02,2025-06-30,2025-06-27,68,67,512.72,True,True,True
PO01208,SUP06,SKU0035,Home & Textiles,2025-06-23,2025-07-21,2025-07-24,86,86,648.44,False,True,False
PO01209,SUP06,SKU0035,Home & Textiles,2025-07-14,2025-08-11,2025-08-09,68,68,512.72,True,True,True
PO01210,SUP06,SKU0035,Home & Textiles,2025-08-04,2025-09-01,2025-08-30,65,63,490.1,True,True,True
PO01211,SUP06,SKU0035,Home & Textiles,2025-08-25,2025-09-22,2025-09-24,65,65,490.1,False,True,False
PO01212,SUP06,SKU0035,Home & Textiles,2025-09-15,2025-10-13,2025-10-17,88,87,663.52,False,True,False
PO01213,SUP06,SKU0035,Home & Textiles,2025-10-06,2025-11-03,2025-10-28,61,61,459.94,True,True,True
PO01214,SUP06,SKU0035,Home & Textiles,2025-10-27,2025-11-24,2025-11-23,76,76,573.04,True,True,True
PO01215,SUP06,SKU0035,Home & Textiles,2025-11-17,2025-12-15,2025-12-12,68,67,512.72,True,True,True
PO01216,SUP06,SKU0035,Home & Textiles,2025-12-08,2026-01-05,2026-01-05,72,69,542.88,True,True,True
PO01217,SUP06,SKU0035,Home & Textiles,2025-12-29,2026-01-26,2026-01-29,77,75,580.58,False,True,False
PO01218,SUP06,SKU0035,Home & Textiles,2026-01-19,2026-02-16,2026-02-15,64,64,482.56,True,True,True
PO01219,SUP06,SKU0035,Home & Textiles,2026-02-09,2026-03-09,2026-03-05,73,73,550.42,True,True,True
PO01220,SUP06,SKU0035,Home & Textiles,2026-03-02,2026-03-30,2026-04-05,82,81,618.28,False,True,False
PO01221,SUP06,SKU0035,Home & Textiles,2026-03-23,2026-04-20,2026-04-23,85,85,640.9,False,True,False
PO01222,SUP06,SKU0035,Home & Textiles,2026-04-13,2026-05-11,2026-05-14,84,82,633.36,False,True,False
PO01223,SUP06,SKU0035,Home & Textiles,2026-05-04,2026-06-01,2026-05-31,79,77,595.66,True,True,True
PO01224,SUP06,SKU0035,Home & Textiles,2026-05-25,2026-06-22,2026-06-25,72,72,542.88,False,True,False
PO01225,SUP06,SKU0035,Home & Textiles,2026-06-15,2026-07-13,2026-07-07,88,88,663.52,True,True,True
PO01226,SUP07,SKU0036,Accessories,2024-07-01,2024-08-12,2024-08-09,82,81,360.8,True,True,True
PO01227,SUP07,SKU0036,Accessories,2024-07-22,2024-09-02,2024-09-05,77,76,338.8,False,True,False
PO01228,SUP07,SKU0036,Accessories,2024-08-12,2024-09-23,2024-09-23,89,89,391.6,True,True,True
PO01229,SUP07,SKU0036,Accessories,2024-09-02,2024-10-14,2024-10-15,83,83,365.2,False,True,False
PO01230,SUP07,SKU0036,Accessories,2024-09-23,2024-11-04,2024-11-04,65,64,286.0,True,True,True
PO01231,SUP07,SKU0036,Accessories,2024-10-14,2024-11-25,2024-11-21,62,61,272.8,True,True,True
PO01232,SUP07,SKU0036,Accessories,2024-11-04,2024-12-16,2024-12-16,86,85,378.4,True,True,True
PO01233,SUP07,SKU0036,Accessories,2024-11-25,2025-01-06,2025-01-05,62,60,272.8,True,True,True
PO01234,SUP07,SKU0036,Accessories,2024-12-16,2025-01-27,2025-01-23,82,79,360.8,True,True,True
PO01235,SUP07,SKU0036,Accessories,2025-01-06,2025-02-17,2025-02-17,67,67,294.8,True,True,True
PO01236,SUP07,SKU0036,Accessories,2025-01-27,2025-03-10,2025-03-03,64,62,281.6,True,True,True
PO01237,SUP07,SKU0036,Accessories,2025-02-17,2025-03-31,2025-03-27,62,62,272.8,True,True,True
PO01238,SUP07,SKU0036,Accessories,2025-03-10,2025-04-21,2025-04-21,83,81,365.2,True,True,True
PO01239,SUP07,SKU0036,Accessories,2025-03-31,2025-05-12,2025-05-12,79,78,347.6,True,True,True
PO01240,SUP07,SKU0036,Accessories,2025-04-21,2025-06-02,2025-06-02,88,86,387.2,True,True,True
PO01241,SUP07,SKU0036,Accessories,2025-05-12,2025-06-23,2025-07-01,83,83,365.2,False,True,False
PO01242,SUP07,SKU0036,Accessories,2025-06-02,2025-07-14,2025-07-13,62,60,272.8,True,True,True
PO01243,SUP07,SKU0036,Accessories,2025-06-23,2025-08-04,2025-08-07,62,61,272.8,False,True,False
PO01244,SUP07,SKU0036,Accessories,2025-07-14,2025-08-25,2025-08-24,66,64,290.4,True,True,True
PO01245,SUP07,SKU0036,Accessories,2025-08-04,2025-09-15,2025-09-14,88,86,387.2,True,True,True
PO01246,SUP07,SKU0036,Accessories,2025-08-25,2025-10-06,2025-10-03,80,80,352.0,True,True,True
PO01247,SUP07,SKU0036,Accessories,2025-09-15,2025-10-27,2025-10-26,60,60,264.0,True,True,True
PO01248,SUP07,SKU0036,Accessories,2025-10-06,2025-11-17,2025-11-16,79,79,347.6,True,True,True
PO01249,SUP07,SKU0036,Accessories,2025-10-27,2025-12-08,2025-12-07,72,71,316.8,True,True,True
PO01250,SUP07,SKU0036,Accessories,2025-11-17,2025-12-29,2025-12-25,66,66,290.4,True,True,True
PO01251,SUP07,SKU0036,Accessories,2025-12-08,2026-01-19,2026-01-19,60,60,264.0,True,True,True
PO01252,SUP07,SKU0036,Accessories,2025-12-29,2026-02-09,2026-02-10,78,78,343.2,False,True,False
PO01253,SUP07,SKU0036,Accessories,2026-01-19,2026-03-02,2026-03-01,77,77,338.8,True,True,True
PO01254,SUP07,SKU0036,Accessories,2026-02-09,2026-03-23,2026-03-24,61,61,268.4,False,True,False
PO01255,SUP07,SKU0036,Accessories,2026-03-02,2026-04-13,2026-04-10,72,72,316.8,True,True,True
PO01256,SUP07,SKU0036,Accessories,2026-03-23,2026-05-04,2026-05-02,85,84,374.0,True,True,True
PO01257,SUP07,SKU0036,Accessories,2026-04-13,2026-05-25,2026-05-23,76,76,334.4,True,True,True
PO01258,SUP07,SKU0036,Accessories,2026-05-04,2026-06-15,2026-06-13,76,73,334.4,True,True,True
PO01259,SUP07,SKU0036,Accessories,2026-05-25,2026-07-06,2026-06-30,88,88,387.2,True,True,True
PO01260,SUP07,SKU0036,Accessories,2026-06-15,2026-07-27,2026-07-25,78,75,343.2,True,True,True
PO01261,SUP07,SKU0037,Accessories,2024-07-01,2024-08-12,2024-08-09,96,96,338.88,True,True,True
PO01262,SUP07,SKU0037,Accessories,2024-07-22,2024-09-02,2024-08-30,85,84,300.05,True,True,True
PO01263,SUP07,SKU0037,Accessories,2024-08-12,2024-09-23,2024-09-22,112,110,395.36,True,True,True
PO01264,SUP07,SKU0037,Accessories,2024-09-02,2024-10-14,2024-10-13,109,106,384.77,True,True,True
PO01265,SUP07,SKU0037,Accessories,2024-09-23,2024-11-04,2024-10-28,113,111,398.89,True,True,True
PO01266,SUP07,SKU0037,Accessories,2024-10-14,2024-11-25,2024-11-25,101,101,356.53,True,True,True
PO01267,SUP07,SKU0037,Accessories,2024-11-04,2024-12-16,2024-12-19,100,100,353.0,False,True,False
PO01268,SUP07,SKU0037,Accessories,2024-11-25,2025-01-06,2025-01-08,117,117,413.01,False,True,False
PO01269,SUP07,SKU0037,Accessories,2024-12-16,2025-01-27,2025-01-22,87,87,307.11,True,True,True
PO01270,SUP07,SKU0037,Accessories,2025-01-06,2025-02-17,2025-02-19,112,109,395.36,False,True,False
PO01271,SUP07,SKU0037,Accessories,2025-01-27,2025-03-10,2025-03-10,97,96,342.41,True,True,True
PO01272,SUP07,SKU0037,Accessories,2025-02-17,2025-03-31,2025-03-31,110,106,388.3,True,True,True
PO01273,SUP07,SKU0037,Accessories,2025-03-10,2025-04-21,2025-04-24,92,92,324.76,False,True,False
PO01274,SUP07,SKU0037,Accessories,2025-03-31,2025-05-12,2025-05-10,125,124,441.25,True,True,True
PO01275,SUP07,SKU0037,Accessories,2025-04-21,2025-06-02,2025-05-31,124,122,437.72,True,True,True
PO01276,SUP07,SKU0037,Accessories,2025-05-12,2025-06-23,2025-06-21,114,114,402.42,True,True,True
PO01277,SUP07,SKU0037,Accessories,2025-06-02,2025-07-14,2025-07-13,103,99,363.59,True,True,True
PO01278,SUP07,SKU0037,Accessories,2025-06-23,2025-08-04,2025-08-05,119,118,420.07,False,True,False
PO01279,SUP07,SKU0037,Accessories,2025-07-14,2025-08-25,2025-08-22,89,88,314.17,True,True,True
PO01280,SUP07,SKU0037,Accessories,2025-08-04,2025-09-15,2025-09-17,105,100,370.65,False,True,False
PO01281,SUP07,SKU0037,Accessories,2025-08-25,2025-10-06,2025-10-06,97,96,342.41,True,True,True
PO01282,SUP07,SKU0037,Accessories,2025-09-15,2025-10-27,2025-10-27,92,91,324.76,True,True,True
PO01283,SUP07,SKU0037,Accessories,2025-10-06,2025-11-17,2025-11-16,113,113,398.89,True,True,True
PO01284,SUP07,SKU0037,Accessories,2025-10-27,2025-12-08,2025-12-07,118,117,416.54,True,True,True
PO01285,SUP07,SKU0037,Accessories,2025-11-17,2025-12-29,2025-12-27,118,118,416.54,True,True,True
PO01286,SUP07,SKU0037,Accessories,2025-12-08,2026-01-19,2026-01-18,120,118,423.6,True,True,True
PO01287,SUP07,SKU0037,Accessories,2025-12-29,2026-02-09,2026-02-08,96,96,338.88,True,True,True
PO01288,SUP07,SKU0037,Accessories,2026-01-19,2026-03-02,2026-03-02,111,108,391.83,True,True,True
PO01289,SUP07,SKU0037,Accessories,2026-02-09,2026-03-23,2026-03-29,120,118,423.6,False,True,False
PO01290,SUP07,SKU0037,Accessories,2026-03-02,2026-04-13,2026-04-17,92,91,324.76,False,True,False
PO01291,SUP07,SKU0037,Accessories,2026-03-23,2026-05-04,2026-05-03,118,116,416.54,True,True,True
PO01292,SUP07,SKU0037,Accessories,2026-04-13,2026-05-25,2026-05-20,106,105,374.18,True,True,True
PO01293,SUP07,SKU0037,Accessories,2026-05-04,2026-06-15,2026-06-20,85,84,300.05,False,True,False
PO01294,SUP07,SKU0037,Accessories,2026-05-25,2026-07-06,2026-07-05,98,98,345.94,True,True,True
PO01295,SUP07,SKU0037,Accessories,2026-06-15,2026-07-27,2026-07-24,87,87,307.11,True,True,True
PO01296,SUP07,SKU0038,Accessories,2024-07-01,2024-08-12,2024-08-07,65,64,239.2,True,True,True
PO01297,SUP07,SKU0038,Accessories,2024-07-22,2024-09-02,2024-08-26,86,84,316.48,True,True,True
PO01298,SUP07,SKU0038,Accessories,2024-08-12,2024-09-23,2024-09-21,86,86,316.48,True,True,True
PO01299,SUP07,SKU0038,Accessories,2024-09-02,2024-10-14,2024-10-15,88,86,323.84,False,True,False
PO01300,SUP07,SKU0038,Accessories,2024-09-23,2024-11-04,2024-10-28,62,60,228.16,True,True,True
PO01301,SUP07,SKU0038,Accessories,2024-10-14,2024-11-25,2024-11-29,88,88,323.84,False,True,False
PO01302,SUP07,SKU0038,Accessories,2024-11-04,2024-12-16,2024-12-16,69,67,253.92,True,True,True
PO01303,SUP07,SKU0038,Accessories,2024-11-25,2025-01-06,2025-01-01,68,66,250.24,True,True,True
PO01304,SUP07,SKU0038,Accessories,2024-12-16,2025-01-27,2025-01-25,74,72,272.32,True,True,True
PO01305,SUP07,SKU0038,Accessories,2025-01-06,2025-02-17,2025-02-12,64,64,235.52,True,True,True
PO01306,SUP07,SKU0038,Accessories,2025-01-27,2025-03-10,2025-03-13,75,75,276.0,False,True,False
PO01307,SUP07,SKU0038,Accessories,2025-02-17,2025-03-31,2025-03-28,66,65,242.88,True,True,True
PO01308,SUP07,SKU0038,Accessories,2025-03-10,2025-04-21,2025-04-19,74,73,272.32,True,True,True
PO01309,SUP07,SKU0038,Accessories,2025-03-31,2025-05-12,2025-05-07,73,71,268.64,True,True,True
PO01310,SUP07,SKU0038,Accessories,2025-04-21,2025-06-02,2025-05-29,71,71,261.28,True,True,True
PO01311,SUP07,SKU0038,Accessories,2025-05-12,2025-06-23,2025-06-18,74,74,272.32,True,True,True
PO01312,SUP07,SKU0038,Accessories,2025-06-02,2025-07-14,2025-07-14,89,89,327.52,True,True,True
PO01313,SUP07,SKU0038,Accessories,2025-06-23,2025-08-04,2025-07-29,69,68,253.92,True,True,True
PO01314,SUP07,SKU0038,Accessories,2025-07-14,2025-08-25,2025-09-01,62,60,228.16,False,True,False
PO01315,SUP07,SKU0038,Accessories,2025-08-04,2025-09-15,2025-09-11,65,63,239.2,True,True,True
PO01316,SUP07,SKU0038,Accessories,2025-08-25,2025-10-06,2025-10-13,85,84,312.8,False,True,False
PO01317,SUP07,SKU0038,Accessories,2025-09-15,2025-10-27,2025-10-19,65,64,239.2,True,True,True
PO01318,SUP07,SKU0038,Accessories,2025-10-06,2025-11-17,2025-11-14,64,64,235.52,True,True,True
PO01319,SUP07,SKU0038,Accessories,2025-10-27,2025-12-08,2025-12-08,65,64,239.2,True,True,True
PO01320,SUP07,SKU0038,Accessories,2025-11-17,2025-12-29,2025-12-30,76,75,279.68,False,True,False
PO01321,SUP07,SKU0038,Accessories,2025-12-08,2026-01-19,2026-01-20,73,71,268.64,False,True,False
PO01322,SUP07,SKU0038,Accessories,2025-12-29,2026-02-09,2026-02-06,66,64,242.88,True,True,True
PO01323,SUP07,SKU0038,Accessories,2026-01-19,2026-03-02,2026-03-02,87,87,320.16,True,True,True
PO01324,SUP07,SKU0038,Accessories,2026-02-09,2026-03-23,2026-03-23,79,79,290.72,True,True,True
PO01325,SUP07,SKU0038,Accessories,2026-03-02,2026-04-13,2026-04-13,87,87,320.16,True,True,True
PO01326,SUP07,SKU0038,Accessories,2026-03-23,2026-05-04,2026-05-02,79,77,290.72,True,True,True
PO01327,SUP07,SKU0038,Accessories,2026-04-13,2026-05-25,2026-05-28,69,68,253.92,False,True,False
PO01328,SUP07,SKU0038,Accessories,2026-05-04,2026-06-15,2026-06-08,84,83,309.12,True,True,True
PO01329,SUP07,SKU0038,Accessories,2026-05-25,2026-07-06,2026-07-03,64,64,235.52,True,True,True
PO01330,SUP07,SKU0038,Accessories,2026-06-15,2026-07-27,2026-07-25,67,66,246.56,True,True,True
PO01331,SUP07,SKU0039,Accessories,2024-07-01,2024-08-12,2024-08-09,114,114,416.1,True,True,True
PO01332,SUP07,SKU0039,Accessories,2024-07-22,2024-09-02,2024-08-30,106,106,386.9,True,True,True
PO01333,SUP07,SKU0039,Accessories,2024-08-12,2024-09-23,2024-09-23,119,117,434.35,True,True,True
PO01334,SUP07,SKU0039,Accessories,2024-09-02,2024-10-14,2024-10-11,100,98,365.0,True,True,True
PO01335,SUP07,SKU0039,Accessories,2024-09-23,2024-11-04,2024-11-01,113,110,412.45,True,True,True
PO01336,SUP07,SKU0039,Accessories,2024-10-14,2024-11-25,2024-11-25,88,87,321.2,True,True,True
PO01337,SUP07,SKU0039,Accessories,2024-11-04,2024-12-16,2024-12-13,113,112,412.45,True,True,True
PO01338,SUP07,SKU0039,Accessories,2024-11-25,2025-01-06,2025-01-05,100,100,365.0,True,True,True
PO01339,SUP07,SKU0039,Accessories,2024-12-16,2025-01-27,2025-01-27,91,90,332.15,True,True,True
PO01340,SUP07,SKU0039,Accessories,2025-01-06,2025-02-17,2025-02-12,111,109,405.15,True,True,True
PO01341,SUP07,SKU0039,Accessories,2025-01-27,2025-03-10,2025-03-06,102,102,372.3,True,True,True
PO01342,SUP07,SKU0039,Accessories,2025-02-17,2025-03-31,2025-03-27,114,113,416.1,True,True,True
PO01343,SUP07,SKU0039,Accessories,2025-03-10,2025-04-21,2025-04-19,122,120,445.3,True,True,True
PO01344,SUP07,SKU0039,Accessories,2025-03-31,2025-05-12,2025-05-09,87,87,317.55,True,True,True
PO01345,SUP07,SKU0039,Accessories,2025-04-21,2025-06-02,2025-05-30,116,113,423.4,True,True,True
PO01346,SUP07,SKU0039,Accessories,2025-05-12,2025-06-23,2025-06-25,93,92,339.45,False,True,False
PO01347,SUP07,SKU0039,Accessories,2025-06-02,2025-07-14,2025-07-18,110,108,401.5,False,True,False
PO01348,SUP07,SKU0039,Accessories,2025-06-23,2025-08-04,2025-08-04,96,94,350.4,True,True,True
PO01349,SUP07,SKU0039,Accessories,2025-07-14,2025-08-25,2025-08-25,96,95,350.4,True,True,True
PO01350,SUP07,SKU0039,Accessories,2025-08-04,2025-09-15,2025-09-20,113,112,412.45,False,True,False
PO01351,SUP07,SKU0039,Accessories,2025-08-25,2025-10-06,2025-10-10,105,105,383.25,False,True,False
PO01352,SUP07,SKU0039,Accessories,2025-09-15,2025-10-27,2025-10-27,116,115,423.4,True,True,True
PO01353,SUP07,SKU0039,Accessories,2025-10-06,2025-11-17,2025-11-12,95,92,346.75,True,True,True
PO01354,SUP07,SKU0039,Accessories,2025-10-27,2025-12-08,2025-12-04,97,95,354.05,True,True,True
PO01355,SUP07,SKU0039,Accessories,2025-11-17,2025-12-29,2025-12-28,117,116,427.05,True,True,True
PO01356,SUP07,SKU0039,Accessories,2025-12-08,2026-01-19,2026-01-17,125,125,456.25,True,True,True
PO01357,SUP07,SKU0039,Accessories,2025-12-29,2026-02-09,2026-02-06,104,103,379.6,True,True,True
PO01358,SUP07,SKU0039,Accessories,2026-01-19,2026-03-02,2026-03-01,114,112,416.1,True,True,True
PO01359,SUP07,SKU0039,Accessories,2026-02-09,2026-03-23,2026-03-23,105,104,383.25,True,True,True
PO01360,SUP07,SKU0039,Accessories,2026-03-02,2026-04-13,2026-04-07,105,102,383.25,True,True,True
PO01361,SUP07,SKU0039,Accessories,2026-03-23,2026-05-04,2026-05-03,117,115,427.05,True,True,True
PO01362,SUP07,SKU0039,Accessories,2026-04-13,2026-05-25,2026-05-25,85,85,310.25,True,True,True
PO01363,SUP07,SKU0039,Accessories,2026-05-04,2026-06-15,2026-06-15,94,92,343.1,True,True,True
PO01364,SUP07,SKU0039,Accessories,2026-05-25,2026-07-06,2026-07-06,102,102,372.3,True,True,True
PO01365,SUP07,SKU0039,Accessories,2026-06-15,2026-07-27,2026-07-28,103,102,375.95,False,True,False
PO01366,SUP07,SKU0040,Accessories,2024-07-01,2024-08-12,2024-08-14,87,85,383.67,False,True,False
PO01367,SUP07,SKU0040,Accessories,2024-07-22,2024-09-02,2024-09-02,66,66,291.06,True,True,True
PO01368,SUP07,SKU0040,Accessories,2024-08-12,2024-09-23,2024-09-22,85,84,374.85,True,True,True
PO01369,SUP07,SKU0040,Accessories,2024-09-02,2024-10-14,2024-10-13,67,66,295.47,True,True,True
PO01370,SUP07,SKU0040,Accessories,2024-09-23,2024-11-04,2024-11-07,76,74,335.16,False,True,False
PO01371,SUP07,SKU0040,Accessories,2024-10-14,2024-11-25,2024-11-15,81,80,357.21,True,True,True
PO01372,SUP07,SKU0040,Accessories,2024-11-04,2024-12-16,2024-12-14,83,83,366.03,True,True,True
PO01373,SUP07,SKU0040,Accessories,2024-11-25,2025-01-06,2025-01-06,89,88,392.49,True,True,True
PO01374,SUP07,SKU0040,Accessories,2024-12-16,2025-01-27,2025-01-26,81,79,357.21,True,True,True
PO01375,SUP07,SKU0040,Accessories,2025-01-06,2025-02-17,2025-02-15,74,74,326.34,True,True,True
PO01376,SUP07,SKU0040,Accessories,2025-01-27,2025-03-10,2025-03-10,63,62,277.83,True,True,True
PO01377,SUP07,SKU0040,Accessories,2025-02-17,2025-03-31,2025-03-31,74,71,326.34,True,True,True
PO01378,SUP07,SKU0040,Accessories,2025-03-10,2025-04-21,2025-04-22,76,76,335.16,False,True,False
PO01379,SUP07,SKU0040,Accessories,2025-03-31,2025-05-12,2025-05-12,75,74,330.75,True,True,True
PO01380,SUP07,SKU0040,Accessories,2025-04-21,2025-06-02,2025-06-07,65,64,286.65,False,True,False
PO01381,SUP07,SKU0040,Accessories,2025-05-12,2025-06-23,2025-06-14,84,84,370.44,True,True,True
PO01382,SUP07,SKU0040,Accessories,2025-06-02,2025-07-14,2025-07-14,82,82,361.62,True,True,True
PO01383,SUP07,SKU0040,Accessories,2025-06-23,2025-08-04,2025-08-01,61,61,269.01,True,True,True
PO01384,SUP07,SKU0040,Accessories,2025-07-14,2025-08-25,2025-08-22,80,80,352.8,True,True,True
PO01385,SUP07,SKU0040,Accessories,2025-08-04,2025-09-15,2025-09-12,63,62,277.83,True,True,True
PO01386,SUP07,SKU0040,Accessories,2025-08-25,2025-10-06,2025-10-07,80,78,352.8,False,True,False
PO01387,SUP07,SKU0040,Accessories,2025-09-15,2025-10-27,2025-10-28,80,79,352.8,False,True,False
PO01388,SUP07,SKU0040,Accessories,2025-10-06,2025-11-17,2025-11-15,70,69,308.7,True,True,True
PO01389,SUP07,SKU0040,Accessories,2025-10-27,2025-12-08,2025-12-10,86,84,379.26,False,True,False
PO01390,SUP07,SKU0040,Accessories,2025-11-17,2025-12-29,2025-12-28,76,74,335.16,True,True,True
PO01391,SUP07,SKU0040,Accessories,2025-12-08,2026-01-19,2026-01-22,60,60,264.6,False,True,False
PO01392,SUP07,SKU0040,Accessories,2025-12-29,2026-02-09,2026-02-09,62,61,273.42,True,True,True
PO01393,SUP07,SKU0040,Accessories,2026-01-19,2026-03-02,2026-03-01,86,86,379.26,True,True,True
PO01394,SUP07,SKU0040,Accessories,2026-02-09,2026-03-23,2026-03-26,83,80,366.03,False,True,False
PO01395,SUP07,SKU0040,Accessories,2026-03-02,2026-04-13,2026-04-18,75,74,330.75,False,True,False
PO01396,SUP07,SKU0040,Accessories,2026-03-23,2026-05-04,2026-05-02,85,85,374.85,True,True,True
PO01397,SUP07,SKU0040,Accessories,2026-04-13,2026-05-25,2026-05-22,84,82,370.44,True,True,True
PO01398,SUP07,SKU0040,Accessories,2026-05-04,2026-06-15,2026-06-15,65,65,286.65,True,True,True
PO01399,SUP07,SKU0040,Accessories,2026-05-25,2026-07-06,2026-07-06,62,60,273.42,True,True,True
PO01400,SUP07,SKU0040,Accessories,2026-06-15,2026-07-27,2026-07-27,88,85,388.08,True,True,True
