date_key,store_id,product_id,units_sold,gross_sales_value,discount_value,net_sales_value,cogs_value,cash_sales_value,credit_sales_value,cash_transactions,credit_transactions
2024-11-04,ST011,SKU0008,14.12,385.18,0.0,385.18,151.27,215.41,169.77,4.39,3.46
2024-11-11,ST011,SKU0008,13.48,367.69,0.0,367.69,144.41,185.0,182.69,3.77,3.72
2024-11-18,ST011,SKU0008,16.32,444.94,0.0,444.94,174.75,226.18,218.76,4.61,4.46
2024-11-25,ST011,SKU0008,13.32,363.19,0.0,363.19,142.64,178.76,184.43,3.64,3.76
2024-12-02,ST011,SKU0008,17.87,487.27,0.0,487.27,191.37,271.52,215.75,5.53,4.4
2024-12-09,ST011,SKU0008,16.97,462.78,0.0,462.78,181.75,186.77,276.0,3.81,5.62
2024-12-16,ST011,SKU0008,18.63,508.08,0.0,508.08,199.54,231.23,276.85,4.71,5.64
2024-12-23,ST011,SKU0008,19.11,521.19,0.0,521.19,204.69,265.26,255.93,5.4,5.21
2024-12-30,ST011,SKU0008,19.54,532.75,0.0,532.75,209.23,245.92,286.83,5.01,5.84
2025-01-06,ST011,SKU0008,12.17,331.74,0.0,331.74,130.29,163.22,168.52,3.33,3.43
2025-01-13,ST011,SKU0008,10.69,291.45,0.0,291.45,114.46,164.55,126.9,3.35,2.59
2025-01-20,ST011,SKU0008,10.46,285.36,0.0,285.36,112.07,160.91,124.45,3.28,2.54
2025-01-27,ST011,SKU0008,13.66,372.56,0.0,372.56,146.32,185.94,186.63,3.79,3.8
2025-02-03,ST011,SKU0008,13.54,369.19,0.0,369.19,145.0,193.79,175.4,3.95,3.57
2025-02-10,ST011,SKU0008,12.38,337.48,0.0,337.48,132.54,176.81,160.66,3.6,3.27
2025-02-17,ST011,SKU0008,14.14,385.62,0.0,385.62,151.45,178.07,207.54,3.63,4.23
2025-02-24,ST011,SKU0008,13.54,369.24,0.0,369.24,145.01,139.46,229.77,2.84,4.68
2025-03-03,ST011,SKU0008,9.99,272.42,0.0,272.42,106.99,146.36,126.06,2.98,2.57
2025-03-10,ST011,SKU0008,12.35,336.74,0.0,336.74,132.25,157.04,179.7,3.2,3.66
2025-03-17,ST011,SKU0008,12.92,352.25,0.0,352.25,138.34,172.33,179.92,3.51,3.67
2025-03-24,ST011,SKU0008,11.46,312.45,0.0,312.45,122.71,133.44,179.01,2.72,3.65
2025-03-31,ST011,SKU0008,9.93,270.78,0.0,270.78,106.35,147.84,122.95,3.01,2.5
2025-04-07,ST011,SKU0008,12.34,336.54,0.0,336.54,132.17,187.62,148.92,3.82,3.03
2025-04-14,ST011,SKU0008,12.33,336.1,0.0,336.1,132.0,177.05,159.06,3.61,3.24
2025-04-21,ST011,SKU0008,12.8,349.18,0.0,349.18,137.13,178.51,170.66,3.64,3.48
2025-04-28,ST011,SKU0008,13.15,358.47,0.0,358.47,140.78,174.48,183.99,3.55,3.75
2025-05-05,ST011,SKU0008,11.08,302.2,0.0,302.2,118.69,165.4,136.8,3.37,2.79
2025-05-12,ST011,SKU0008,15.49,422.3,0.0,422.3,165.85,249.99,172.31,5.09,3.51
2025-05-19,ST011,SKU0008,12.14,330.97,0.0,330.97,129.99,156.34,174.63,3.19,3.56
2025-05-26,ST011,SKU0008,12.14,330.93,0.0,330.93,129.97,165.54,165.39,3.37,3.37
2025-06-02,ST011,SKU0008,12.92,352.28,0.0,352.28,138.35,161.74,190.54,3.3,3.88
2025-06-09,ST011,SKU0008,10.69,291.56,0.0,291.56,114.51,149.14,142.42,3.04,2.9
2025-06-16,ST011,SKU0008,7.49,204.32,0.0,204.32,80.25,102.98,101.35,2.1,2.06
2025-06-23,ST011,SKU0008,11.53,314.32,0.0,314.32,123.45,172.26,142.06,3.51,2.89
2025-06-30,ST011,SKU0008,14.63,399.08,0.0,399.08,156.73,224.51,174.56,4.57,3.56
2025-07-07,ST011,SKU0008,12.46,339.77,0.0,339.77,133.44,153.67,186.11,3.13,3.79
2025-07-14,ST011,SKU0008,11.73,319.86,0.0,319.86,125.62,167.41,152.44,3.41,3.11
2025-07-21,ST011,SKU0008,10.43,284.49,0.0,284.49,111.73,164.64,119.86,3.35,2.44
2025-07-28,ST011,SKU0008,12.48,340.44,0.0,340.44,133.71,181.81,158.64,3.7,3.23
2025-08-04,ST011,SKU0008,10.22,278.73,0.0,278.73,109.47,128.97,149.75,2.63,3.05
2025-08-11,ST011,SKU0008,10.03,273.44,0.0,273.44,107.39,153.15,120.29,3.12,2.45
2025-08-18,ST011,SKU0008,12.75,347.69,0.0,347.69,136.55,186.92,160.78,3.81,3.28
2025-08-25,ST011,SKU0008,13.1,357.21,0.0,357.21,140.29,190.19,167.01,3.87,3.4
2025-09-01,ST011,SKU0008,12.47,340.15,0.0,340.15,133.59,169.68,170.47,3.46,3.47
2025-09-08,ST011,SKU0008,12.86,350.61,0.0,350.61,137.7,185.58,165.03,3.78,3.36
2025-09-15,ST011,SKU0008,13.67,372.89,0.0,372.89,146.45,242.23,130.66,4.93,2.66
2025-09-22,ST011,SKU0008,15.62,426.05,0.0,426.05,167.33,178.98,247.07,3.65,5.03
2025-09-29,ST011,SKU0008,12.78,348.42,0.0,348.42,136.84,170.28,178.14,3.47,3.63
2025-10-06,ST011,SKU0008,15.0,408.97,0.0,408.97,160.62,201.72,207.25,4.11,4.22
2025-10-13,ST011,SKU0008,13.72,374.26,0.0,374.26,146.99,146.77,227.49,2.99,4.63
2025-10-20,ST011,SKU0008,10.64,290.12,0.0,290.12,113.94,178.03,112.09,3.63,2.28
2025-10-27,ST011,SKU0008,13.08,356.65,0.0,356.65,140.07,163.74,192.91,3.34,3.93
2025-11-03,ST011,SKU0008,13.38,364.84,0.0,364.84,143.29,166.5,198.34,3.39,4.04
2025-11-10,ST011,SKU0008,12.56,342.45,0.0,342.45,134.5,149.44,193.01,3.04,3.93
2025-11-17,ST011,SKU0008,11.77,320.96,0.0,320.96,126.05,156.69,164.26,3.19,3.35
2025-11-24,ST011,SKU0008,14.75,402.19,0.0,402.19,157.95,214.05,188.13,4.36,3.83
2025-12-01,ST011,SKU0008,18.89,515.26,0.0,515.26,202.36,261.61,253.65,5.33,5.17
2025-12-08,ST011,SKU0008,19.28,525.85,0.0,525.85,206.52,244.7,281.15,4.99,5.73
2025-12-15,ST011,SKU0008,16.01,436.51,0.0,436.51,171.43,231.09,205.42,4.71,4.18
2025-12-22,ST011,SKU0008,16.96,462.56,0.0,462.56,181.66,235.13,227.43,4.79,4.63
2025-12-29,ST011,SKU0008,17.2,469.16,0.0,469.16,184.26,268.22,200.95,5.46,4.09
2026-01-05,ST011,SKU0008,15.04,410.05,0.0,410.05,161.04,195.89,214.16,3.99,4.36
2026-01-12,ST011,SKU0008,10.25,279.64,0.0,279.64,109.83,132.4,147.25,2.7,3.0
2026-01-19,ST011,SKU0008,11.6,316.35,0.0,316.35,124.24,174.19,142.17,3.55,2.9
2026-01-26,ST011,SKU0008,14.44,393.67,0.0,393.67,154.61,180.09,213.58,3.67,4.35
2026-02-02,ST011,SKU0008,11.82,322.41,0.0,322.41,126.62,140.27,182.14,2.86,3.71
2026-02-09,ST011,SKU0008,13.21,360.23,0.0,360.23,141.48,182.55,177.67,3.72,3.62
2026-02-16,ST011,SKU0008,14.23,388.08,0.0,388.08,152.41,207.19,180.89,4.22,3.69
2026-02-23,ST011,SKU0008,13.95,380.47,0.0,380.47,149.43,164.33,216.14,3.35,4.4
2026-03-02,ST011,SKU0008,12.02,327.87,0.0,327.87,128.77,182.45,145.42,3.72,2.96
2026-03-09,ST011,SKU0008,12.16,331.6,0.0,331.6,130.23,141.81,189.79,2.89,3.87
2026-03-16,ST011,SKU0008,14.26,388.88,0.0,388.88,152.73,186.72,202.16,3.8,4.12
2026-03-23,ST011,SKU0008,14.66,399.72,0.0,399.72,156.98,203.1,196.62,4.14,4.01
2026-03-30,ST011,SKU0008,12.57,342.72,0.0,342.72,134.6,197.81,144.91,4.03,2.95
2026-04-06,ST011,SKU0008,10.97,299.09,0.0,299.09,117.47,173.69,125.4,3.54,2.55
2026-04-13,ST011,SKU0008,12.0,327.31,0.0,327.31,128.55,169.27,158.05,3.45,3.22
2026-04-20,ST011,SKU0008,13.27,361.82,0.0,361.82,142.1,176.45,185.37,3.59,3.78
2026-04-27,ST011,SKU0008,11.81,322.09,0.0,322.09,126.5,157.99,164.09,3.22,3.34
2026-05-04,ST011,SKU0008,11.42,311.35,0.0,311.35,122.28,189.03,122.32,3.85,2.49
2026-05-11,ST011,SKU0008,12.25,334.04,0.0,334.04,131.19,189.39,144.65,3.86,2.95
2026-05-18,ST011,SKU0008,14.6,398.21,0.0,398.21,156.39,209.92,188.29,4.28,3.84
2026-05-25,ST011,SKU0008,12.79,348.74,0.0,348.74,136.96,180.89,167.84,3.69,3.42
2026-06-01,ST011,SKU0008,13.89,378.85,0.0,378.85,148.79,194.75,184.1,3.97,3.75
2026-06-08,ST011,SKU0008,10.56,287.86,0.0,287.86,113.05,120.36,167.5,2.45,3.41
2026-06-15,ST011,SKU0008,15.35,418.7,0.0,418.7,164.44,157.97,260.73,3.22,5.31
2026-06-22,ST011,SKU0008,13.31,362.83,0.0,362.83,142.5,180.43,182.41,3.68,3.72
2024-07-01,ST012,SKU0008,13.25,361.35,0.0,361.35,141.92,174.65,186.7,3.56,3.8
2024-07-08,ST012,SKU0008,13.55,369.43,0.0,369.43,145.09,203.41,166.01,4.14,3.38
2024-07-15,ST012,SKU0008,17.31,471.97,0.0,471.97,185.36,258.08,213.89,5.26,4.36
2024-07-22,ST012,SKU0008,15.1,411.87,0.0,411.87,161.76,191.68,220.19,3.9,4.49
2024-07-29,ST012,SKU0008,14.59,397.91,0.0,397.91,156.27,219.5,178.41,4.47,3.63
2024-08-05,ST012,SKU0008,13.42,365.99,0.0,365.99,143.74,202.94,163.05,4.13,3.32
2024-08-12,ST012,SKU0008,15.66,427.1,0.0,427.1,167.74,236.22,190.88,4.81,3.89
2024-08-19,ST012,SKU0008,11.78,321.15,0.0,321.15,126.13,163.63,157.52,3.33,3.21
2024-08-26,ST012,SKU0008,14.27,389.27,0.0,389.27,152.88,219.04,170.23,4.46,3.47
2024-09-02,ST012,SKU0008,10.61,289.4,0.0,289.4,113.66,163.82,125.59,3.34,2.56
2024-09-09,ST012,SKU0008,11.31,308.47,0.0,308.47,121.15,173.43,135.04,3.53,2.75
2024-09-16,ST012,SKU0008,11.74,320.24,0.0,320.24,125.77,168.52,151.72,3.43,3.09
2024-09-23,ST012,SKU0008,12.15,331.33,0.0,331.33,130.13,204.19,127.14,4.16,2.59
2024-09-30,ST012,SKU0008,13.63,371.61,0.0,371.61,145.94,224.22,147.39,4.57,3.0
2024-10-07,ST012,SKU0008,17.52,477.68,0.0,477.68,187.6,259.21,218.46,5.28,4.45
2024-10-14,ST012,SKU0008,15.34,418.41,0.0,418.41,164.32,211.44,206.97,4.31,4.22
2024-10-21,ST012,SKU0008,14.96,407.89,0.0,407.89,160.2,203.92,203.97,4.15,4.16
2024-10-28,ST012,SKU0008,12.97,353.73,0.0,353.73,138.92,200.62,153.11,4.09,3.12
2024-11-04,ST012,SKU0008,14.08,384.04,0.0,384.04,150.83,183.07,200.97,3.73,4.09
2024-11-11,ST012,SKU0008,11.65,317.63,0.0,317.63,124.74,181.33,136.3,3.69,2.78
2024-11-18,ST012,SKU0008,12.43,338.87,0.0,338.87,133.09,159.42,179.45,3.25,3.66
2024-11-25,ST012,SKU0008,12.89,351.49,0.0,351.49,138.04,187.83,163.66,3.83,3.33
2024-12-02,ST012,SKU0008,17.92,488.75,0.0,488.75,191.95,277.01,211.74,5.64,4.31
2024-12-09,ST012,SKU0008,18.53,505.33,0.0,505.33,198.46,253.63,251.7,5.17,5.13
2024-12-16,ST012,SKU0008,16.68,454.99,0.0,454.99,178.69,266.95,188.05,5.44,3.83
2024-12-23,ST012,SKU0008,16.41,447.39,0.0,447.39,175.71,232.9,214.5,4.74,4.37
2024-12-30,ST012,SKU0008,14.38,392.2,0.0,392.2,154.03,211.35,180.85,4.31,3.68
2025-01-06,ST012,SKU0008,13.54,369.2,0.0,369.2,145.0,163.02,206.18,3.32,4.2
2025-01-13,ST012,SKU0008,11.33,308.98,0.0,308.98,121.35,144.98,164.0,2.95,3.34
2025-01-20,ST012,SKU0008,14.23,388.05,0.0,388.05,152.4,172.56,215.48,3.52,4.39
2025-01-27,ST012,SKU0008,12.88,351.16,0.0,351.16,137.92,202.34,148.82,4.12,3.03
2025-02-03,ST012,SKU0008,13.29,362.5,0.0,362.5,142.37,187.89,174.61,3.83,3.56
2025-02-10,ST012,SKU0008,13.54,369.25,0.0,369.25,145.02,218.66,150.59,4.45,3.07
2025-02-17,ST012,SKU0008,12.83,349.93,0.0,349.93,137.43,149.9,200.03,3.05,4.08
2025-02-24,ST012,SKU0008,14.79,403.34,0.0,403.34,158.41,226.0,177.33,4.6,3.61
2025-03-03,ST012,SKU0008,12.95,353.1,0.0,353.1,138.68,155.82,197.28,3.17,4.02
2025-03-10,ST012,SKU0008,12.53,341.82,0.0,341.82,134.25,169.73,172.09,3.46,3.51
2025-03-17,ST012,SKU0008,11.1,302.77,0.0,302.77,118.91,161.53,141.24,3.29,2.88
2025-03-24,ST012,SKU0008,12.16,331.71,0.0,331.71,130.28,171.43,160.28,3.49,3.27
2025-03-31,ST012,SKU0008,14.15,385.97,0.0,385.97,151.59,213.48,172.49,4.35,3.51
2025-04-07,ST012,SKU0008,12.23,333.43,0.0,333.43,130.95,169.78,163.65,3.46,3.33
2025-04-14,ST012,SKU0008,12.29,335.16,0.0,335.16,131.63,176.95,158.21,3.6,3.22
2025-04-21,ST012,SKU0008,13.91,379.36,0.0,379.36,148.99,185.2,194.16,3.77,3.96
2025-04-28,ST012,SKU0008,15.28,416.55,0.0,416.55,163.6,237.25,179.3,4.83,3.65
2025-05-05,ST012,SKU0008,8.73,238.04,0.0,238.04,93.49,129.63,108.4,2.64,2.21
2025-05-12,ST012,SKU0008,14.62,398.78,0.0,398.78,156.62,223.22,175.56,4.55,3.58
2025-05-19,ST012,SKU0008,12.36,336.97,0.0,336.97,132.34,181.04,155.93,3.69,3.18
2025-05-26,ST012,SKU0008,13.28,362.1,0.0,362.1,142.21,209.58,152.52,4.27,3.11
2025-06-02,ST012,SKU0008,10.79,294.31,0.0,294.31,115.59,150.12,144.19,3.06,2.94
2025-06-09,ST012,SKU0008,15.56,424.22,0.0,424.22,166.61,229.91,194.31,4.68,3.96
2025-06-16,ST012,SKU0008,15.38,419.51,0.0,419.51,164.76,289.29,130.22,5.89,2.65
2025-06-23,ST012,SKU0008,12.23,333.58,0.0,333.58,131.01,160.27,173.31,3.27,3.53
2025-06-30,ST012,SKU0008,12.59,343.21,0.0,343.21,134.79,204.3,138.91,4.16,2.83
2025-07-07,ST012,SKU0008,14.93,407.21,0.0,407.21,159.93,266.28,140.93,5.42,2.87
2025-07-14,ST012,SKU0008,12.94,352.94,0.0,352.94,138.62,199.31,153.63,4.06,3.13
2025-07-21,ST012,SKU0008,11.89,324.23,0.0,324.23,127.34,134.55,189.69,2.74,3.86
2025-07-28,ST012,SKU0008,12.94,352.82,0.0,352.82,138.57,170.28,182.54,3.47,3.72
2025-08-04,ST012,SKU0008,14.0,381.88,0.0,381.88,149.98,170.41,211.47,3.47,4.31
2025-08-11,ST012,SKU0008,11.85,323.06,0.0,323.06,126.88,178.88,144.18,3.64,2.94
2025-08-18,ST012,SKU0008,13.58,370.35,0.0,370.35,145.45,199.23,171.12,4.06,3.49
2025-08-25,ST012,SKU0008,15.91,433.95,0.0,433.95,170.43,268.52,165.43,5.47,3.37
2025-09-01,ST012,SKU0008,11.93,325.4,0.0,325.4,127.8,202.0,123.39,4.12,2.51
2025-09-08,ST012,SKU0008,15.75,429.48,0.0,429.48,168.67,229.39,200.08,4.67,4.08
2025-09-15,ST012,SKU0008,13.07,356.44,0.0,356.44,139.99,191.69,164.75,3.91,3.36
2025-09-22,ST012,SKU0008,11.99,327.07,0.0,327.07,128.45,167.8,159.27,3.42,3.24
2025-09-29,ST012,SKU0008,15.06,410.64,0.0,410.64,161.27,230.85,179.78,4.7,3.66
2025-10-06,ST012,SKU0008,12.14,330.93,0.0,330.93,129.97,163.49,167.45,3.33,3.41
2025-10-13,ST012,SKU0008,11.82,322.26,0.0,322.26,126.56,171.48,150.78,3.49,3.07
2025-10-20,ST012,SKU0008,14.42,393.36,0.0,393.36,154.49,195.62,197.74,3.99,4.03
2025-10-27,ST012,SKU0008,14.41,392.87,0.0,392.87,154.3,216.14,176.73,4.4,3.6
2025-11-03,ST012,SKU0008,13.22,360.59,0.0,360.59,141.62,213.33,147.26,4.35,3.0
2025-11-10,ST012,SKU0008,14.32,390.39,0.0,390.39,153.32,183.52,206.87,3.74,4.21
2025-11-17,ST012,SKU0008,11.31,308.39,0.0,308.39,121.12,163.09,145.3,3.32,2.96
2025-11-24,ST012,SKU0008,13.56,369.65,0.0,369.65,145.18,224.95,144.7,4.58,2.95
2025-12-01,ST012,SKU0008,17.69,482.33,0.0,482.33,189.43,301.7,180.63,6.15,3.68
2025-12-08,ST012,SKU0008,16.06,438.0,0.0,438.0,172.02,224.89,213.12,4.58,4.34
2025-12-15,ST012,SKU0008,16.91,461.03,0.0,461.03,181.07,230.27,230.77,4.69,4.7
2025-12-22,ST012,SKU0008,19.99,545.17,0.0,545.17,214.11,219.07,326.11,4.46,6.64
2025-12-29,ST012,SKU0008,16.49,449.67,0.0,449.67,176.6,268.78,180.89,5.48,3.69
2026-01-05,ST012,SKU0008,12.51,341.22,0.0,341.22,134.01,202.67,138.55,4.13,2.82
2026-01-12,ST012,SKU0008,16.43,448.0,0.0,448.0,175.95,243.86,204.14,4.97,4.16
2026-01-19,ST012,SKU0008,14.82,404.24,0.0,404.24,158.76,267.31,136.93,5.45,2.79
2026-01-26,ST012,SKU0008,13.63,371.62,0.0,371.62,145.95,199.9,171.72,4.07,3.5
2026-02-02,ST012,SKU0008,14.41,392.9,0.0,392.9,154.31,235.56,157.35,4.8,3.21
2026-02-09,ST012,SKU0008,12.94,352.86,0.0,352.86,138.58,182.12,170.74,3.71,3.48
2026-02-16,ST012,SKU0008,15.68,427.57,0.0,427.57,167.92,225.24,202.33,4.59,4.12
2026-02-23,ST012,SKU0008,14.86,405.29,0.0,405.29,159.17,224.31,180.98,4.57,3.69
2026-03-02,ST012,SKU0008,15.85,432.23,0.0,432.23,169.75,215.19,217.04,4.38,4.42
2026-03-09,ST012,SKU0008,11.67,318.31,0.0,318.31,125.01,185.59,132.72,3.78,2.7
2026-03-16,ST012,SKU0008,11.24,306.42,0.0,306.42,120.34,167.35,139.07,3.41,2.83
2026-03-23,ST012,SKU0008,15.42,420.38,0.0,420.38,165.1,189.62,230.76,3.86,4.7
2026-03-30,ST012,SKU0008,13.63,371.62,0.0,371.62,145.95,223.31,148.31,4.55,3.02
2026-04-06,ST012,SKU0008,12.96,353.41,0.0,353.41,138.8,174.57,178.84,3.56,3.64
2026-04-13,ST012,SKU0008,12.59,343.34,0.0,343.34,134.84,171.12,172.22,3.49,3.51
2026-04-20,ST012,SKU0008,13.11,357.45,0.0,357.45,140.39,188.19,169.26,3.83,3.45
2026-04-27,ST012,SKU0008,12.2,332.68,0.0,332.68,130.65,187.5,145.17,3.82,2.96
2026-05-04,ST012,SKU0008,15.46,421.69,0.0,421.69,165.61,234.76,186.93,4.78,3.81
2026-05-11,ST012,SKU0008,15.1,411.67,0.0,411.67,161.68,254.93,156.74,5.19,3.19
2026-05-18,ST012,SKU0008,12.08,329.55,0.0,329.55,129.43,182.59,146.96,3.72,2.99
2026-05-25,ST012,SKU0008,12.34,336.43,0.0,336.43,132.13,156.85,179.58,3.2,3.66
2026-06-01,ST012,SKU0008,13.55,369.64,0.0,369.64,145.17,180.28,189.37,3.67,3.86
2026-06-08,ST012,SKU0008,13.76,375.11,0.0,375.11,147.32,173.5,201.61,3.53,4.11
2026-06-15,ST012,SKU0008,13.27,361.78,0.0,361.78,142.09,167.07,194.72,3.4,3.97
2026-06-22,ST012,SKU0008,14.05,383.18,0.0,383.18,150.49,199.5,183.68,4.06,3.74
2024-07-01,ST013,SKU0008,12.24,333.67,0.0,333.67,131.05,146.94,186.73,2.99,3.8
2024-07-08,ST013,SKU0008,12.5,340.83,0.0,340.83,133.86,132.78,208.05,2.71,4.24
2024-07-15,ST013,SKU0008,12.69,346.06,0.0,346.06,135.91,141.68,204.38,2.89,4.16
2024-07-22,ST013,SKU0008,14.63,398.88,0.0,398.88,156.66,169.85,229.03,3.46,4.67
2024-07-29,ST013,SKU0008,12.27,334.66,0.0,334.66,131.43,148.75,185.9,3.03,3.79
2024-08-05,ST013,SKU0008,11.57,315.53,0.0,315.53,123.92,109.46,206.07,2.23,4.2
2024-08-12,ST013,SKU0008,12.8,349.07,0.0,349.07,137.09,152.33,196.74,3.1,4.01
2024-08-19,ST013,SKU0008,11.17,304.73,0.0,304.73,119.68,130.61,174.12,2.66,3.55
2024-08-26,ST013,SKU0008,12.91,352.18,0.0,352.18,138.32,127.61,224.57,2.6,4.57
2024-09-02,ST013,SKU0008,14.71,401.21,0.0,401.21,157.57,137.98,263.23,2.81,5.36
2024-09-09,ST013,SKU0008,16.57,451.75,0.0,451.75,177.42,169.5,282.25,3.45,5.75
2024-09-16,ST013,SKU0008,13.23,360.88,0.0,360.88,141.73,166.44,194.45,3.39,3.96
2024-09-23,ST013,SKU0008,13.27,361.99,0.0,361.99,142.17,160.54,201.46,3.27,4.1
2024-09-30,ST013,SKU0008,9.95,271.42,0.0,271.42,106.6,98.23,173.19,2.0,3.53
2024-10-07,ST013,SKU0008,13.62,371.39,0.0,371.39,145.86,162.71,208.68,3.31,4.25
2024-10-14,ST013,SKU0008,14.2,387.25,0.0,387.25,152.09,161.81,225.44,3.3,4.59
2024-10-21,ST013,SKU0008,14.66,399.65,0.0,399.65,156.96,162.97,236.67,3.32,4.82
2024-10-28,ST013,SKU0008,9.66,263.34,0.0,263.34,103.42,120.12,143.22,2.45,2.92
2024-11-04,ST013,SKU0008,11.69,318.87,0.0,318.87,125.23,127.46,191.41,2.6,3.9
2024-11-11,ST013,SKU0008,13.28,362.21,0.0,362.21,142.25,139.96,222.25,2.85,4.53
2024-11-18,ST013,SKU0008,11.27,307.46,0.0,307.46,120.75,88.27,219.18,1.8,4.47
2024-11-25,ST013,SKU0008,11.44,311.87,0.0,311.87,122.48,132.65,179.21,2.7,3.65
2024-12-02,ST013,SKU0008,14.5,395.51,0.0,395.51,155.33,134.48,261.02,2.74,5.32
2024-12-09,ST013,SKU0008,18.43,502.6,0.0,502.6,197.39,167.2,335.4,3.41,6.83
2024-12-16,ST013,SKU0008,16.41,447.4,0.0,447.4,175.71,173.65,273.75,3.54,5.58
2024-12-23,ST013,SKU0008,18.15,494.82,0.0,494.82,194.34,164.12,330.7,3.34,6.74
2024-12-30,ST013,SKU0008,17.85,486.68,0.0,486.68,191.14,196.61,290.07,4.01,5.91
2025-01-06,ST013,SKU0008,11.01,300.35,0.0,300.35,117.96,118.57,181.77,2.42,3.7
2025-01-13,ST013,SKU0008,11.88,324.03,0.0,324.03,127.26,126.45,197.58,2.58,4.03
2025-01-20,ST013,SKU0008,14.13,385.27,0.0,385.27,151.31,144.56,240.71,2.95,4.9
2025-01-27,ST013,SKU0008,14.42,393.37,0.0,393.37,154.49,166.62,226.74,3.39,4.62
2025-02-03,ST013,SKU0008,14.42,393.13,0.0,393.13,154.4,158.9,234.23,3.24,4.77
2025-02-10,ST013,SKU0008,14.72,401.34,0.0,401.34,157.62,161.86,239.48,3.3,4.88
2025-02-17,ST013,SKU0008,10.4,283.58,0.0,283.58,111.37,97.68,185.91,1.99,3.79
2025-02-24,ST013,SKU0008,12.67,345.52,0.0,345.52,135.7,131.19,214.33,2.67,4.37
2025-03-03,ST013,SKU0008,13.56,369.73,0.0,369.73,145.21,127.07,242.66,2.59,4.94
2025-03-10,ST013,SKU0008,16.13,439.96,0.0,439.96,172.79,166.71,273.25,3.4,5.57
2025-03-17,ST013,SKU0008,12.99,354.18,0.0,354.18,139.1,124.14,230.04,2.53,4.69
2025-03-24,ST013,SKU0008,11.43,311.83,0.0,311.83,122.47,117.78,194.04,2.4,3.95
2025-03-31,ST013,SKU0008,13.04,355.68,0.0,355.68,139.69,135.05,220.63,2.75,4.49
2025-04-07,ST013,SKU0008,15.58,424.92,0.0,424.92,166.88,160.5,264.42,3.27,5.39
2025-04-14,ST013,SKU0008,12.87,350.85,0.0,350.85,137.79,149.05,201.81,3.04,4.11
2025-04-21,ST013,SKU0008,12.73,347.23,0.0,347.23,136.37,142.72,204.52,2.91,4.17
2025-04-28,ST013,SKU0008,11.0,300.1,0.0,300.1,117.86,96.18,203.92,1.96,4.15
2025-05-05,ST013,SKU0008,13.19,359.7,0.0,359.7,141.27,133.98,225.73,2.73,4.6
2025-05-12,ST013,SKU0008,11.74,320.09,0.0,320.09,125.71,124.88,195.21,2.54,3.98
2025-05-19,ST013,SKU0008,13.33,363.41,0.0,363.41,142.72,126.66,236.74,2.58,4.82
2025-05-26,ST013,SKU0008,12.19,332.44,0.0,332.44,130.56,131.27,201.17,2.67,4.1
2025-06-02,ST013,SKU0008,11.41,311.07,0.0,311.07,122.17,110.07,201.0,2.24,4.09
2025-06-09,ST013,SKU0008,13.83,377.22,0.0,377.22,148.15,144.42,232.8,2.94,4.74
2025-06-16,ST013,SKU0008,12.26,334.21,0.0,334.21,131.26,113.26,220.95,2.31,4.5
2025-06-23,ST013,SKU0008,11.42,311.41,0.0,311.41,122.3,117.54,193.87,2.39,3.95
2025-06-30,ST013,SKU0008,16.16,440.69,0.0,440.69,173.08,181.71,258.98,3.7,5.28
2025-07-07,ST013,SKU0008,10.92,297.81,0.0,297.81,116.96,124.9,172.91,2.54,3.52
2025-07-14,ST013,SKU0008,11.82,322.23,0.0,322.23,126.55,123.67,198.56,2.52,4.05
2025-07-21,ST013,SKU0008,12.08,329.46,0.0,329.46,129.39,159.85,169.61,3.26,3.46
2025-07-28,ST013,SKU0008,11.23,306.26,0.0,306.26,120.28,122.42,183.84,2.49,3.75
2025-08-04,ST013,SKU0008,11.93,325.36,0.0,325.36,127.78,136.97,188.39,2.79,3.84
2025-08-11,ST013,SKU0008,13.46,366.99,0.0,366.99,144.13,163.96,203.03,3.34,4.14
2025-08-18,ST013,SKU0008,14.12,385.06,0.0,385.06,151.23,134.53,250.53,2.74,5.1
2025-08-25,ST013,SKU0008,17.55,478.57,0.0,478.57,187.95,197.08,281.49,4.02,5.73
2025-09-01,ST013,SKU0008,12.14,331.08,0.0,331.08,130.03,130.55,200.53,2.66,4.09
2025-09-08,ST013,SKU0008,13.98,381.35,0.0,381.35,149.77,157.76,223.59,3.21,4.56
2025-09-15,ST013,SKU0008,13.77,375.61,0.0,375.61,147.52,162.4,213.21,3.31,4.34
2025-09-22,ST013,SKU0008,14.35,391.44,0.0,391.44,153.74,133.74,257.7,2.72,5.25
2025-09-29,ST013,SKU0008,16.29,444.19,0.0,444.19,174.45,214.31,229.87,4.37,4.68
2025-10-06,ST013,SKU0008,14.25,388.58,0.0,388.58,152.61,149.98,238.6,3.06,4.86
2025-10-13,ST013,SKU0008,13.09,356.89,0.0,356.89,140.16,131.28,225.61,2.67,4.6
2025-10-20,ST013,SKU0008,12.7,346.24,0.0,346.24,135.98,95.11,251.13,1.94,5.12
2025-10-27,ST013,SKU0008,15.39,419.61,0.0,419.61,164.8,185.85,233.76,3.79,4.76
2025-11-03,ST013,SKU0008,10.38,283.18,0.0,283.18,111.22,121.35,161.83,2.47,3.3
2025-11-10,ST013,SKU0008,12.99,354.18,0.0,354.18,139.1,132.5,221.69,2.7,4.52
