date_key,store_id,product_id,stock_on_hand_units,stock_on_hand_cost,stock_on_hand_retail,stock_age_weeks,units_received
2025-06-09,ST014,SKU0006,57.79,590.59,1504.2,3,0
2025-06-16,ST014,SKU0006,48.1,491.55,1251.95,4,0
2025-06-23,ST014,SKU0006,80.31,820.82,2090.6,1,44
2025-06-30,ST014,SKU0006,70.35,718.93,1831.09,2,0
2025-07-07,ST014,SKU0006,59.7,610.14,1554.0,3,0
2025-07-14,ST014,SKU0006,49.15,502.27,1279.27,4,0
2025-07-21,ST014,SKU0006,83.21,850.38,2165.89,1,44
2025-07-28,ST014,SKU0006,72.13,737.17,1877.55,2,0
2025-08-04,ST014,SKU0006,61.39,627.38,1597.9,3,0
2025-08-11,ST014,SKU0006,52.76,539.16,1373.23,4,0
2025-08-18,ST014,SKU0006,84.21,860.62,2191.98,1,44
2025-08-25,ST014,SKU0006,75.67,773.39,1969.8,2,0
2025-09-01,ST014,SKU0006,66.6,680.66,1733.63,3,0
2025-09-08,ST014,SKU0006,55.98,572.09,1457.1,4,0
2025-09-15,ST014,SKU0006,89.59,915.63,2332.08,1,44
2025-09-22,ST014,SKU0006,78.74,804.76,2049.69,2,0
2025-09-29,ST014,SKU0006,71.85,734.31,1870.27,3,0
2025-10-06,ST014,SKU0006,62.2,635.67,1619.02,4,0
2025-10-13,ST014,SKU0006,95.72,978.3,2491.69,1,44
2025-10-20,ST014,SKU0006,86.58,884.81,2253.59,2,0
2025-10-27,ST014,SKU0006,76.61,782.93,1994.09,3,0
2025-11-03,ST014,SKU0006,65.0,664.32,1692.0,4,0
2025-11-10,ST014,SKU0006,100.47,1026.82,2615.27,1,44
2025-11-17,ST014,SKU0006,89.31,912.78,2324.83,2,0
2025-11-24,ST014,SKU0006,79.58,813.29,2071.42,3,0
2025-12-01,ST014,SKU0006,67.56,690.47,1758.59,4,0
2025-12-08,ST014,SKU0006,55.44,566.62,1443.15,5,0
2025-12-15,ST014,SKU0006,42.35,432.78,1102.27,6,0
2025-12-22,ST014,SKU0006,27.2,277.99,708.02,7,0
2025-12-29,ST014,SKU0006,13.07,133.57,340.21,8,0
2026-01-05,ST014,SKU0006,48.63,496.98,1265.79,1,44
2026-01-12,ST014,SKU0006,37.54,383.65,977.14,2,0
2026-01-19,ST014,SKU0006,26.67,272.6,694.32,3,0
2026-01-26,ST014,SKU0006,18.76,191.71,488.29,4,0
2026-02-02,ST014,SKU0006,53.91,550.92,1403.19,1,44
2026-02-09,ST014,SKU0006,42.55,434.86,1107.58,2,0
2026-02-16,ST014,SKU0006,32.61,333.22,848.71,3,0
2026-02-23,ST014,SKU0006,21.52,219.98,560.28,4,0
2026-03-02,ST014,SKU0006,58.18,594.56,1514.32,1,44
2026-03-09,ST014,SKU0006,51.21,523.4,1333.09,2,0
2026-03-16,ST014,SKU0006,40.5,413.94,1054.29,3,0
2026-03-23,ST014,SKU0006,31.25,319.37,813.44,4,0
2026-03-30,ST014,SKU0006,64.47,658.86,1678.1,1,44
2026-04-06,ST014,SKU0006,53.37,545.44,1389.21,2,0
2026-04-13,ST014,SKU0006,44.1,450.66,1147.82,3,0
2026-04-20,ST014,SKU0006,34.26,350.17,891.88,4,0
2026-04-27,ST014,SKU0006,68.7,702.07,1788.16,1,44
2026-05-04,ST014,SKU0006,59.44,607.49,1547.25,2,0
2026-05-11,ST014,SKU0006,49.24,503.18,1281.59,3,0
2026-05-18,ST014,SKU0006,38.27,391.17,996.29,4,0
2026-05-25,ST014,SKU0006,73.19,748.03,1905.21,1,44
2026-06-01,ST014,SKU0006,64.12,655.27,1668.95,2,0
2026-06-08,ST014,SKU0006,54.83,560.39,1427.3,3,0
2026-06-15,ST014,SKU0006,44.21,451.8,1150.72,4,0
2026-06-22,ST014,SKU0006,77.12,788.15,2007.38,1,44
2024-07-01,ST015,SKU0006,34.45,352.1,896.79,1,0
2024-07-08,ST015,SKU0006,26.77,273.58,696.81,2,0
2024-07-15,ST015,SKU0006,18.06,184.52,469.97,3,0
2024-07-22,ST015,SKU0006,52.58,537.33,1368.57,1,44
2024-07-29,ST015,SKU0006,42.27,432.0,1100.28,2,0
2024-08-05,ST015,SKU0006,32.98,337.01,858.36,3,0
2024-08-12,ST015,SKU0006,22.09,225.74,574.96,4,0
2024-08-19,ST015,SKU0006,55.25,564.6,1438.03,1,44
2024-08-26,ST015,SKU0006,45.36,463.56,1180.66,2,0
2024-09-02,ST015,SKU0006,35.98,367.72,936.58,3,0
2024-09-09,ST015,SKU0006,28.71,293.38,747.23,4,0
2024-09-16,ST015,SKU0006,63.28,646.7,1647.13,1,44
2024-09-23,ST015,SKU0006,51.52,526.53,1341.05,2,0
2024-09-30,ST015,SKU0006,41.19,420.98,1072.23,3,0
2024-10-07,ST015,SKU0006,30.99,316.69,806.61,4,0
2024-10-14,ST015,SKU0006,63.37,647.61,1649.45,1,44
2024-10-21,ST015,SKU0006,54.0,551.88,1405.63,2,0
2024-10-28,ST015,SKU0006,44.46,454.37,1157.26,3,0
2024-11-04,ST015,SKU0006,34.26,350.15,891.81,4,0
2024-11-11,ST015,SKU0006,67.46,689.4,1755.88,1,44
2024-11-18,ST015,SKU0006,55.51,567.26,1444.8,2,0
2024-11-25,ST015,SKU0006,46.47,474.91,1209.59,3,0
2024-12-02,ST015,SKU0006,29.42,300.63,765.69,4,0
2024-12-09,ST015,SKU0006,61.04,623.8,1588.8,1,44
2024-12-16,ST015,SKU0006,45.34,463.38,1180.21,2,0
2024-12-23,ST015,SKU0006,33.06,337.88,860.58,3,0
2024-12-30,ST015,SKU0006,21.29,217.63,554.3,4,0
2025-01-06,ST015,SKU0006,54.44,556.38,1417.08,1,44
2025-01-13,ST015,SKU0006,44.09,450.59,1147.63,2,0
2025-01-20,ST015,SKU0006,33.61,343.48,874.83,3,0
2025-01-27,ST015,SKU0006,24.41,249.47,635.4,4,0
2025-02-03,ST015,SKU0006,59.82,611.39,1557.18,1,44
2025-02-10,ST015,SKU0006,49.79,508.87,1296.08,2,0
2025-02-17,ST015,SKU0006,40.49,413.82,1053.98,3,0
2025-02-24,ST015,SKU0006,31.98,326.85,832.47,4,0
2025-03-03,ST015,SKU0006,66.49,679.53,1730.73,1,44
2025-03-10,ST015,SKU0006,57.41,586.73,1494.38,2,0
2025-03-17,ST015,SKU0006,48.73,498.06,1268.54,3,0
2025-03-24,ST015,SKU0006,37.66,384.86,980.24,4,0
2025-03-31,ST015,SKU0006,70.51,720.63,1835.41,1,44
2025-04-07,ST015,SKU0006,60.51,618.44,1575.15,2,0
2025-04-14,ST015,SKU0006,48.85,499.23,1271.52,3,0
2025-04-21,ST015,SKU0006,37.46,382.88,975.19,4,0
2025-04-28,ST015,SKU0006,72.65,742.47,1891.04,1,44
2025-05-05,ST015,SKU0006,61.0,623.38,1587.73,2,0
2025-05-12,ST015,SKU0006,50.98,521.02,1327.03,3,0
2025-05-19,ST015,SKU0006,40.09,409.68,1043.44,4,0
2025-05-26,ST015,SKU0006,73.86,754.8,1922.45,1,44
2025-06-02,ST015,SKU0006,64.8,662.27,1686.77,2,0
2025-06-09,ST015,SKU0006,55.64,568.67,1448.38,3,0
2025-06-16,ST015,SKU0006,45.47,464.72,1183.62,4,0
2025-06-23,ST015,SKU0006,78.56,802.85,2044.84,1,44
2025-06-30,ST015,SKU0006,66.97,684.41,1743.17,2,0
2025-07-07,ST015,SKU0006,57.88,591.5,1506.52,3,0
2025-07-14,ST015,SKU0006,46.76,477.88,1217.15,4,0
2025-07-21,ST015,SKU0006,78.89,806.28,2053.57,1,44
2025-07-28,ST015,SKU0006,71.29,728.57,1855.64,2,0
2025-08-04,ST015,SKU0006,60.62,619.55,1577.99,3,0
2025-08-11,ST015,SKU0006,48.91,499.82,1273.03,4,0
2025-08-18,ST015,SKU0006,83.61,854.5,2176.39,1,44
2025-08-25,ST015,SKU0006,72.97,745.76,1899.42,2,0
2025-09-01,ST015,SKU0006,61.2,625.46,1593.04,3,0
2025-09-08,ST015,SKU0006,50.52,516.31,1315.03,4,0
2025-09-15,ST015,SKU0006,84.77,866.33,2206.51,1,44
2025-09-22,ST015,SKU0006,77.24,789.41,2010.61,2,0
2025-09-29,ST015,SKU0006,67.86,693.52,1766.36,3,0
2025-10-06,ST015,SKU0006,58.8,600.92,1530.52,4,0
2025-10-13,ST015,SKU0006,94.35,964.25,2455.9,1,44
2025-10-20,ST015,SKU0006,87.03,889.49,2265.5,2,0
2025-10-27,ST015,SKU0006,77.2,789.02,2009.6,3,0
2025-11-03,ST015,SKU0006,68.06,695.62,1771.72,4,0
2025-11-10,ST015,SKU0006,58.85,601.46,1531.91,5,0
2025-11-17,ST015,SKU0006,49.65,507.39,1292.31,6,0
2025-11-24,ST015,SKU0006,41.04,419.4,1068.2,7,0
2025-12-01,ST015,SKU0006,25.59,261.54,666.14,8,0
2025-12-08,ST015,SKU0006,56.12,573.55,1460.8,1,44
2025-12-15,ST015,SKU0006,42.5,434.4,1106.4,2,0
2025-12-22,ST015,SKU0006,29.36,300.06,764.25,3,0
2025-12-29,ST015,SKU0006,15.36,156.98,399.83,4,0
2026-01-05,ST015,SKU0006,47.93,489.83,1247.58,1,44
2026-01-12,ST015,SKU0006,35.92,367.08,934.94,2,0
2026-01-19,ST015,SKU0006,23.55,240.71,613.08,3,0
2026-01-26,ST015,SKU0006,13.28,135.72,345.68,4,0
2026-02-02,ST015,SKU0006,48.12,491.81,1252.62,1,44
2026-02-09,ST015,SKU0006,37.95,387.85,987.84,2,0
2026-02-16,ST015,SKU0006,26.95,275.43,701.52,3,0
2026-02-23,ST015,SKU0006,15.94,162.95,415.02,4,0
2026-03-02,ST015,SKU0006,48.74,498.17,1268.82,1,44
2026-03-09,ST015,SKU0006,37.31,381.28,971.11,2,0
2026-03-16,ST015,SKU0006,27.41,280.12,713.46,3,0
2026-03-23,ST015,SKU0006,15.27,156.06,397.47,4,0
2026-03-30,ST015,SKU0006,48.37,494.36,1259.11,1,44
2026-04-06,ST015,SKU0006,40.61,414.99,1056.97,2,0
2026-04-13,ST015,SKU0006,30.12,307.81,783.99,3,0
2026-04-20,ST015,SKU0006,19.63,200.59,510.91,4,0
2026-04-27,ST015,SKU0006,53.16,543.28,1383.7,1,44
2026-05-04,ST015,SKU0006,42.44,433.79,1104.84,2,0
2026-05-11,ST015,SKU0006,33.14,338.65,862.52,3,0
2026-05-18,ST015,SKU0006,23.04,235.47,599.74,4,0
2026-05-25,ST015,SKU0006,57.25,585.13,1490.32,1,44
2026-06-01,ST015,SKU0006,45.6,466.0,1186.88,2,0
2026-06-08,ST015,SKU0006,35.53,363.1,924.79,3,0
2026-06-15,ST015,SKU0006,23.46,239.81,610.79,4,0
2026-06-22,ST015,SKU0006,56.56,578.07,1472.32,1,44
2024-07-01,ST001,SKU0007,77.95,977.5,2487.41,1,0
2024-07-08,ST001,SKU0007,67.13,841.83,2142.17,2,0
2024-07-15,ST001,SKU0007,57.41,719.92,1831.94,3,0
2024-07-22,ST001,SKU0007,48.34,606.16,1542.46,4,0
2024-07-29,ST001,SKU0007,38.11,477.85,1215.96,5,0
2024-08-05,ST001,SKU0007,27.14,340.28,865.9,6,0
2024-08-12,ST001,SKU0007,17.06,213.93,544.38,7,0
2024-08-19,ST001,SKU0007,97.15,1218.25,3100.03,1,88
2024-08-26,ST001,SKU0007,84.57,1060.47,2698.53,2,0
2024-09-02,ST001,SKU0007,73.57,922.55,2347.57,3,0
2024-09-09,ST001,SKU0007,63.82,800.3,2036.49,4,0
2024-09-16,ST001,SKU0007,53.88,675.64,1719.27,5,0
2024-09-23,ST001,SKU0007,43.37,543.92,1384.09,6,0
2024-09-30,ST001,SKU0007,33.25,417.01,1061.15,7,0
2024-10-07,ST001,SKU0007,21.28,266.87,679.08,8,0
2024-10-14,ST001,SKU0007,99.95,1253.4,3189.48,1,88
2024-10-21,ST001,SKU0007,89.45,1121.73,2854.41,2,0
2024-10-28,ST001,SKU0007,80.35,1007.56,2563.89,3,0
2024-11-04,ST001,SKU0007,69.6,872.8,2220.99,4,0
2024-11-11,ST001,SKU0007,61.07,765.79,1948.67,5,0
2024-11-18,ST001,SKU0007,49.95,626.38,1593.93,6,0
2024-11-25,ST001,SKU0007,42.33,530.82,1350.75,7,0
2024-12-02,ST001,SKU0007,29.79,373.62,950.74,8,0
2024-12-09,ST001,SKU0007,104.49,1310.25,3334.15,1,88
2024-12-16,ST001,SKU0007,90.75,1137.96,2895.72,2,0
2024-12-23,ST001,SKU0007,76.41,958.22,2438.35,3,0
2024-12-30,ST001,SKU0007,64.26,805.84,2050.6,4,0
2025-01-06,ST001,SKU0007,52.16,654.11,1664.48,5,0
2025-01-13,ST001,SKU0007,43.41,544.35,1385.2,6,0
2025-01-20,ST001,SKU0007,32.79,411.2,1046.35,7,0
2025-01-27,ST001,SKU0007,25.39,318.36,810.12,8,0
2025-02-03,ST001,SKU0007,103.97,1303.81,3317.76,1,88
2025-02-10,ST001,SKU0007,95.58,1198.53,3049.86,2,0
2025-02-17,ST001,SKU0007,85.51,1072.25,2728.51,3,0
2025-02-24,ST001,SKU0007,75.08,941.52,2395.84,4,0
2025-03-03,ST001,SKU0007,65.05,815.71,2075.71,5,0
2025-03-10,ST001,SKU0007,55.27,693.08,1763.65,6,0
2025-03-17,ST001,SKU0007,44.03,552.14,1405.01,7,0
2025-03-24,ST001,SKU0007,35.15,440.72,1121.49,8,0
2025-03-31,ST001,SKU0007,112.57,1411.65,3592.17,1,88
2025-04-07,ST001,SKU0007,103.39,1296.46,3299.06,2,0
2025-04-14,ST001,SKU0007,92.48,1159.69,2951.0,3,0
2025-04-21,ST001,SKU0007,83.02,1041.05,2649.12,4,0
2025-04-28,ST001,SKU0007,74.66,936.28,2382.52,5,0
2025-05-05,ST001,SKU0007,65.4,820.1,2086.88,6,0
2025-05-12,ST001,SKU0007,55.53,696.34,1771.95,7,0
2025-05-19,ST001,SKU0007,45.84,574.89,1462.91,8,0
2025-05-26,ST001,SKU0007,124.26,1558.24,3965.19,1,88
2025-06-02,ST001,SKU0007,112.09,1405.55,3576.65,2,0
2025-06-09,ST001,SKU0007,102.9,1290.32,3283.43,3,0
2025-06-16,ST001,SKU0007,90.66,1136.85,2892.89,4,0
2025-06-23,ST001,SKU0007,78.18,980.42,2494.84,5,0
2025-06-30,ST001,SKU0007,68.01,852.87,2170.27,6,0
2025-07-07,ST001,SKU0007,55.35,694.13,1766.31,7,0
2025-07-14,ST001,SKU0007,45.1,565.5,1439.0,8,0
2025-07-21,ST001,SKU0007,123.35,1546.83,3936.14,1,88
2025-07-28,ST001,SKU0007,113.67,1425.43,3627.24,2,0
2025-08-04,ST001,SKU0007,103.7,1300.39,3309.04,3,0
2025-08-11,ST001,SKU0007,93.24,1169.25,2975.34,4,0
2025-08-18,ST001,SKU0007,83.89,1052.01,2677.0,5,0
2025-08-25,ST001,SKU0007,72.29,906.51,2306.75,6,0
2025-09-01,ST001,SKU0007,61.29,768.59,1955.8,7,0
2025-09-08,ST001,SKU0007,49.92,626.02,1593.0,8,0
2025-09-15,ST001,SKU0007,126.95,1591.98,4051.04,1,88
2025-09-22,ST001,SKU0007,117.0,1467.17,3733.46,2,0
2025-09-29,ST001,SKU0007,105.99,1329.17,3382.28,3,0
2025-10-06,ST001,SKU0007,96.67,1212.3,3084.88,4,0
2025-10-13,ST001,SKU0007,87.96,1103.03,2806.84,5,0
2025-10-20,ST001,SKU0007,79.55,997.6,2538.56,6,0
2025-10-27,ST001,SKU0007,68.06,853.43,2171.7,7,0
2025-11-03,ST001,SKU0007,58.15,729.15,1855.43,8,0
2025-11-10,ST001,SKU0007,136.16,1707.43,4344.81,1,88
2025-11-17,ST001,SKU0007,123.5,1548.65,3940.78,2,0
2025-11-24,ST001,SKU0007,113.07,1417.92,3608.11,3,0
2025-12-01,ST001,SKU0007,99.94,1253.19,3188.95,4,0
2025-12-08,ST001,SKU0007,86.28,1081.92,2753.12,5,0
2025-12-15,ST001,SKU0007,73.33,919.56,2339.97,6,0
2025-12-22,ST001,SKU0007,56.38,706.96,1798.97,7,0
2025-12-29,ST001,SKU0007,42.14,528.39,1344.58,8,0
2026-01-05,ST001,SKU0007,122.01,1530.02,3893.37,1,88
2026-01-12,ST001,SKU0007,112.4,1409.48,3586.65,2,0
2026-01-19,ST001,SKU0007,101.31,1270.45,3232.86,3,0
2026-01-26,ST001,SKU0007,90.13,1130.18,2875.91,4,0
2026-02-02,ST001,SKU0007,79.66,998.91,2541.88,5,0
2026-02-09,ST001,SKU0007,69.07,866.08,2203.87,6,0
2026-02-16,ST001,SKU0007,59.25,743.0,1890.69,7,0
2026-02-23,ST001,SKU0007,48.97,614.12,1562.73,8,0
2026-03-02,ST001,SKU0007,126.25,1583.13,4028.52,1,88
2026-03-09,ST001,SKU0007,114.8,1439.62,3663.33,2,0
2026-03-16,ST001,SKU0007,106.81,1339.44,3408.41,3,0
2026-03-23,ST001,SKU0007,93.3,1169.98,2977.2,4,0
2026-03-30,ST001,SKU0007,83.03,1041.2,2649.5,5,0
2026-04-06,ST001,SKU0007,73.1,916.66,2332.58,6,0
2026-04-13,ST001,SKU0007,64.03,802.88,2043.05,7,0
2026-04-20,ST001,SKU0007,54.88,688.25,1751.36,8,0
2026-04-27,ST001,SKU0007,129.81,1627.87,4142.36,1,88
2026-05-04,ST001,SKU0007,119.48,1498.28,3812.61,2,0
2026-05-11,ST001,SKU0007,108.77,1364.01,3470.94,3,0
2026-05-18,ST001,SKU0007,97.28,1219.85,3104.09,4,0
2026-05-25,ST001,SKU0007,88.82,1113.82,2834.28,5,0
2026-06-01,ST001,SKU0007,79.03,991.01,2521.77,6,0
2026-06-08,ST001,SKU0007,68.42,857.94,2183.17,7,0
2026-06-15,ST001,SKU0007,57.8,724.77,1844.29,8,0
2026-06-22,ST001,SKU0007,135.69,1701.6,4329.99,1,88
2024-07-01,ST002,SKU0007,77.07,966.41,2459.19,1,0
2024-07-08,ST002,SKU0007,68.25,855.83,2177.8,2,0
2024-07-15,ST002,SKU0007,57.47,720.68,1833.89,3,0
2024-07-22,ST002,SKU0007,46.86,587.6,1495.25,4,0
2024-07-29,ST002,SKU0007,35.72,447.96,1139.9,5,0
2024-08-05,ST002,SKU0007,25.23,316.36,805.02,6,0
2024-08-12,ST002,SKU0007,13.9,174.25,443.4,7,0
2024-08-19,ST002,SKU0007,90.92,1140.08,2901.11,1,88
2024-08-26,ST002,SKU0007,79.76,1000.15,2545.04,2,0
2024-09-02,ST002,SKU0007,69.65,873.4,2222.5,3,0
2024-09-09,ST002,SKU0007,59.13,741.47,1886.78,4,0
2024-09-16,ST002,SKU0007,48.36,606.49,1543.32,5,0
2024-09-23,ST002,SKU0007,39.17,491.14,1249.79,6,0
2024-09-30,ST002,SKU0007,28.17,353.28,898.98,7,0
2024-10-07,ST002,SKU0007,17.63,221.02,562.42,8,0
2024-10-14,ST002,SKU0007,96.0,1203.89,3063.5,1,88
2024-10-21,ST002,SKU0007,85.93,1077.5,2741.87,2,0
2024-10-28,ST002,SKU0007,74.36,932.44,2372.73,3,0
2024-11-04,ST002,SKU0007,64.87,813.53,2070.16,4,0
2024-11-11,ST002,SKU0007,54.49,683.33,1738.84,5,0
2024-11-18,ST002,SKU0007,44.2,554.21,1410.27,6,0
2024-11-25,ST002,SKU0007,38.5,482.76,1228.45,7,0
2024-12-02,ST002,SKU0007,26.12,327.58,833.58,8,0
2024-12-09,ST002,SKU0007,100.98,1266.28,3222.26,1,88
2024-12-16,ST002,SKU0007,87.09,1092.11,2779.05,2,0
2024-12-23,ST002,SKU0007,74.75,937.38,2385.31,3,0
2024-12-30,ST002,SKU0007,61.3,768.76,1956.23,4,0
2025-01-06,ST002,SKU0007,52.91,663.53,1688.46,5,0
2025-01-13,ST002,SKU0007,42.04,527.22,1341.59,6,0
2025-01-20,ST002,SKU0007,33.13,415.41,1057.08,7,0
2025-01-27,ST002,SKU0007,23.25,291.53,741.85,8,0
2025-02-03,ST002,SKU0007,101.5,1272.81,3238.87,1,88
2025-02-10,ST002,SKU0007,90.57,1135.78,2890.16,2,0
2025-02-17,ST002,SKU0007,82.86,1039.12,2644.21,3,0
2025-02-24,ST002,SKU0007,71.66,898.63,2286.71,4,0
2025-03-03,ST002,SKU0007,64.22,805.27,2049.14,5,0
2025-03-10,ST002,SKU0007,52.25,655.23,1667.33,6,0
2025-03-17,ST002,SKU0007,40.36,506.06,1287.74,7,0
2025-03-24,ST002,SKU0007,29.98,375.92,956.59,8,0
2025-03-31,ST002,SKU0007,106.78,1338.98,3407.24,1,88
2025-04-07,ST002,SKU0007,94.71,1187.62,3022.1,2,0
2025-04-14,ST002,SKU0007,84.72,1062.36,2703.35,3,0
2025-04-21,ST002,SKU0007,73.1,916.63,2332.52,4,0
2025-04-28,ST002,SKU0007,64.29,806.24,2051.6,5,0
2025-05-05,ST002,SKU0007,56.03,702.58,1787.84,6,0
2025-05-12,ST002,SKU0007,44.37,556.46,1416.0,7,0
2025-05-19,ST002,SKU0007,35.11,440.29,1120.38,8,0
2025-05-26,ST002,SKU0007,113.42,1422.29,3619.23,1,88
2025-06-02,ST002,SKU0007,104.47,1310.11,3333.79,2,0
2025-06-09,ST002,SKU0007,94.11,1180.2,3003.19,3,0
2025-06-16,ST002,SKU0007,82.21,1030.9,2623.29,4,0
2025-06-23,ST002,SKU0007,73.4,920.44,2342.2,5,0
2025-06-30,ST002,SKU0007,63.33,794.22,2021.01,6,0
2025-07-07,ST002,SKU0007,54.76,686.65,1747.28,7,0
2025-07-14,ST002,SKU0007,42.15,528.56,1344.99,8,0
2025-07-21,ST002,SKU0007,119.72,1501.34,3820.41,1,88
2025-07-28,ST002,SKU0007,106.5,1335.47,3398.32,2,0
2025-08-04,ST002,SKU0007,96.16,1205.83,3068.42,3,0
2025-08-11,ST002,SKU0007,87.34,1095.26,2787.07,4,0
2025-08-18,ST002,SKU0007,78.98,990.37,2520.15,5,0
2025-08-25,ST002,SKU0007,68.97,864.83,2200.71,6,0
2025-09-01,ST002,SKU0007,58.51,733.72,1867.06,7,0
2025-09-08,ST002,SKU0007,47.41,594.47,1512.72,8,0
2025-09-15,ST002,SKU0007,124.65,1563.16,3977.71,1,88
2025-09-22,ST002,SKU0007,113.93,1428.72,3635.61,2,0
2025-09-29,ST002,SKU0007,104.48,1310.17,3333.94,3,0
2025-10-06,ST002,SKU0007,96.51,1210.18,3079.49,4,0
2025-10-13,ST002,SKU0007,86.72,1087.43,2767.13,5,0
2025-10-20,ST002,SKU0007,78.02,978.37,2489.62,6,0
2025-10-27,ST002,SKU0007,66.19,830.05,2112.18,7,0
2025-11-03,ST002,SKU0007,57.71,723.63,1841.39,8,0
2025-11-10,ST002,SKU0007,135.22,1695.64,4314.83,1,88
2025-11-17,ST002,SKU0007,126.19,1582.41,4026.69,2,0
2025-11-24,ST002,SKU0007,114.88,1440.6,3665.83,3,0
2025-12-01,ST002,SKU0007,102.57,1286.25,3273.06,4,0
2025-12-08,ST002,SKU0007,89.08,1117.09,2842.61,5,0
2025-12-15,ST002,SKU0007,76.06,953.83,2427.18,6,0
2025-12-22,ST002,SKU0007,60.68,760.92,1936.27,7,0
2025-12-29,ST002,SKU0007,47.84,599.97,1526.71,8,0
2026-01-05,ST002,SKU0007,124.58,1562.22,3975.31,1,88
2026-01-12,ST002,SKU0007,115.92,1453.59,3698.88,2,0
2026-01-19,ST002,SKU0007,105.99,1329.07,3382.04,3,0
2026-01-26,ST002,SKU0007,95.52,1197.87,3048.16,4,0
2026-02-02,ST002,SKU0007,86.17,1080.6,2749.75,5,0
2026-02-09,ST002,SKU0007,77.96,977.6,2487.67,6,0
2026-02-16,ST002,SKU0007,66.86,838.39,2133.4,7,0
2026-02-23,ST002,SKU0007,54.3,680.86,1732.56,8,0
2026-03-02,ST002,SKU0007,132.9,1666.6,4240.93,1,88
2026-03-09,ST002,SKU0007,121.78,1527.09,3885.93,2,0
2026-03-16,ST002,SKU0007,114.88,1440.54,3665.69,3,0
2026-03-23,ST002,SKU0007,104.84,1314.67,3345.39,4,0
2026-03-30,ST002,SKU0007,95.11,1192.72,3035.06,5,0
2026-04-06,ST002,SKU0007,85.63,1073.74,2732.31,6,0
2026-04-13,ST002,SKU0007,76.05,953.68,2426.78,7,0
2026-04-20,ST002,SKU0007,67.87,851.14,2165.86,8,0
2026-04-27,ST002,SKU0007,147.21,1845.99,4697.42,1,88
2026-05-04,ST002,SKU0007,138.09,1731.64,4406.43,2,0
2026-05-11,ST002,SKU0007,125.49,1573.68,4004.46,3,0
2026-05-18,ST002,SKU0007,116.02,1454.9,3702.23,4,0
2026-05-25,ST002,SKU0007,108.16,1356.37,3451.5,5,0
2026-06-01,ST002,SKU0007,96.97,1216.01,3094.34,6,0
2026-06-08,ST002,SKU0007,91.02,1141.43,2904.55,7,0
2026-06-15,ST002,SKU0007,82.55,1035.19,2634.19,8,0
2026-06-22,ST002,SKU0007,159.29,1997.47,5082.87,1,88
2024-07-01,ST003,SKU0007,79.44,996.22,2535.05,1,0
2024-07-08,ST003,SKU0007,69.76,874.77,2225.99,2,0
2024-07-15,ST003,SKU0007,59.44,745.38,1896.73,3,0
2024-07-22,ST003,SKU0007,49.99,626.9,1595.26,4,0
2024-07-29,ST003,SKU0007,39.26,492.35,1252.86,5,0
2024-08-05,ST003,SKU0007,29.05,364.28,926.96,6,0
2024-08-12,ST003,SKU0007,18.34,229.92,585.07,7,0
2024-08-19,ST003,SKU0007,95.11,1192.74,3035.12,1,88
2024-08-26,ST003,SKU0007,87.34,1095.29,2787.13,2,0
2024-09-02,ST003,SKU0007,79.07,991.54,2523.13,3,0
2024-09-09,ST003,SKU0007,69.21,867.88,2208.46,4,0
2024-09-16,ST003,SKU0007,58.76,736.88,1875.09,5,0
2024-09-23,ST003,SKU0007,49.14,616.18,1567.96,6,0
2024-09-30,ST003,SKU0007,36.31,455.33,1158.66,7,0
2024-10-07,ST003,SKU0007,27.08,339.63,864.25,8,0
2024-10-14,ST003,SKU0007,104.51,1310.52,3334.82,1,88
2024-10-21,ST003,SKU0007,93.05,1166.85,2969.23,2,0
2024-10-28,ST003,SKU0007,84.08,1054.33,2682.92,3,0
2024-11-04,ST003,SKU0007,75.3,944.21,2402.7,4,0
2024-11-11,ST003,SKU0007,66.17,829.73,2111.38,5,0
2024-11-18,ST003,SKU0007,56.8,712.24,1812.4,6,0
2024-11-25,ST003,SKU0007,46.75,586.21,1491.71,7,0
2024-12-02,ST003,SKU0007,34.01,426.44,1085.15,8,0
2024-12-09,ST003,SKU0007,108.41,1359.5,3459.46,1,88
2024-12-16,ST003,SKU0007,96.73,1213.05,3086.81,2,0
2024-12-23,ST003,SKU0007,81.43,1021.15,2598.46,3,0
2024-12-30,ST003,SKU0007,66.97,839.75,2136.88,4,0
2025-01-06,ST003,SKU0007,54.57,684.36,1741.45,5,0
2025-01-13,ST003,SKU0007,45.41,569.46,1449.09,6,0
2025-01-20,ST003,SKU0007,34.49,432.48,1100.5,7,0
2025-01-27,ST003,SKU0007,25.88,324.59,825.97,8,0
2025-02-03,ST003,SKU0007,103.81,1301.76,3312.52,1,88
2025-02-10,ST003,SKU0007,93.5,1172.53,2983.68,2,0
2025-02-17,ST003,SKU0007,85.32,1069.93,2722.61,3,0
2025-02-24,ST003,SKU0007,73.78,925.23,2354.39,4,0
2025-03-03,ST003,SKU0007,62.65,785.58,1999.03,5,0
2025-03-10,ST003,SKU0007,51.93,651.21,1657.12,6,0
2025-03-17,ST003,SKU0007,43.26,542.44,1380.33,7,0
2025-03-24,ST003,SKU0007,33.99,426.18,1084.48,8,0
2025-03-31,ST003,SKU0007,110.69,1388.1,3532.23,1,88
2025-04-07,ST003,SKU0007,100.63,1261.89,3211.09,2,0
